id_syndrome,nom_syndrome,description_synd,categorie_synd,organe_associe,id_syndrome_formule,id_formule,id_x,nom_link,nom_alternatif,description_form,indications,posologie,contre_indications,pharmacologie,toxicologie,composition,etudes_cliniques,remarques,categorie_form,date_creation,statut,id_y,plante_id,formule_id,role_formule,pourcentage_formule,id,nom_plant,nom_chinois,nom_latin,partie_utilisee,description,score_role
9,aménorrhées,,Stases de Sang,Foie,19,11,11,Si Wu Tang,Décoction des 4 Ingrédients,Nourrit le Sang. Harmonise le Foie.,"aménorrhées, anémie, cycles menstruels irréguliers, vide de Sang du Foie",2 gélules matin et soir avant les repas. Ne pas utiliser pendant plus de six semaines sans avis médical.,Ne pas utiliser pendant plus de six semaines sans avis médical,,,,,,Sang,,Validée,116,33,11,Conseiller,33.3,33,,川芎,Ligusticum wallichii,Rhizome,"Active la circulation sanguine, soulage les douleurs. Utilisé pour les maux de tête et les règles douloureuses.",4
9,aménorrhées,,Stases de Sang,Foie,19,11,11,Si Wu Tang,Décoction des 4 Ingrédients,Nourrit le Sang. Harmonise le Foie.,"aménorrhées, anémie, cycles menstruels irréguliers, vide de Sang du Foie",2 gélules matin et soir avant les repas. Ne pas utiliser pendant plus de six semaines sans avis médical.,Ne pas utiliser pendant plus de six semaines sans avis médical,,,,,,Sang,,Validée,117,19,11,Conseiller,33.3,19,,白芍,Paeonia lactiflora,Racine,"Nourrit le Sang, calme les spasmes. Indiquée pour les règles douloureuses et l'agitation nerveuse.",4
9,aménorrhées,,Stases de Sang,Foie,20,18,18,Wen Jing Tang,Décoction pour réchauffer les Méridiens et tonifier le Sang,Réchauffe les méridiens. Disperse les stases et tonifie le Sang.,"aménorrhées, règles douloureuses, stases de Sang, froid de l'utérus",2 gélules matin et soir avant les repas. Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes.,Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes,,,,,,Sang,,Validée,171,34,18,Empereur,11.1,34,,肉桂,Cinnamomum cassia,Écorce,"Réchauffe le corps, tonifie le Yang. Utile en cas de frilosité et de douleurs articulaires.",10
9,aménorrhées,,Stases de Sang,Foie,20,18,18,Wen Jing Tang,Décoction pour réchauffer les Méridiens et tonifier le Sang,Réchauffe les méridiens. Disperse les stases et tonifie le Sang.,"aménorrhées, règles douloureuses, stases de Sang, froid de l'utérus",2 gélules matin et soir avant les repas. Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes.,Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes,,,,,,Sang,,Validée,172,37,18,Empereur,5.6,37,,地黄,Rehmannia glutinosa,Racine,Nourrit le Yin et le Sang. Utilisée pour les bouffées de chaleur et les troubles hormonaux.,10
9,aménorrhées,,Stases de Sang,Foie,20,18,18,Wen Jing Tang,Décoction pour réchauffer les Méridiens et tonifier le Sang,Réchauffe les méridiens. Disperse les stases et tonifie le Sang.,"aménorrhées, règles douloureuses, stases de Sang, froid de l'utérus",2 gélules matin et soir avant les repas. Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes.,Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes,,,,,,Sang,,Validée,173,11,18,Ministre,11.1,11,,当归,Angelica sinensis,Racine,"Tonifie et harmonise le Sang. Utilisée pour les troubles menstruels, l'anémie, les douleurs localisées et les problèmes de circulation.",7
9,aménorrhées,,Stases de Sang,Foie,20,18,18,Wen Jing Tang,Décoction pour réchauffer les Méridiens et tonifier le Sang,Réchauffe les méridiens. Disperse les stases et tonifie le Sang.,"aménorrhées, règles douloureuses, stases de Sang, froid de l'utérus",2 gélules matin et soir avant les repas. Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes.,Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes,,,,,,Sang,,Validée,174,29,18,Ministre,11.1,29,,牡丹皮,Paeonia suffruticosa,Racine,"Rafraîchit le Sang, réduit les inflammations. Utilisée pour les fièvres et les troubles cutanés.",7
9,aménorrhées,,Stases de Sang,Foie,20,18,18,Wen Jing Tang,Décoction pour réchauffer les Méridiens et tonifier le Sang,Réchauffe les méridiens. Disperse les stases et tonifie le Sang.,"aménorrhées, règles douloureuses, stases de Sang, froid de l'utérus",2 gélules matin et soir avant les repas. Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes.,Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes,,,,,,Sang,,Validée,175,19,18,Ministre,11.1,19,,白芍,Paeonia lactiflora,Racine,"Nourrit le Sang, calme les spasmes. Indiquée pour les règles douloureuses et l'agitation nerveuse.",7
9,aménorrhées,,Stases de Sang,Foie,20,18,18,Wen Jing Tang,Décoction pour réchauffer les Méridiens et tonifier le Sang,Réchauffe les méridiens. Disperse les stases et tonifie le Sang.,"aménorrhées, règles douloureuses, stases de Sang, froid de l'utérus",2 gélules matin et soir avant les repas. Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes.,Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes,,,,,,Sang,,Validée,176,22,18,Conseiller,16.7,22,,人参,Panax ginseng,Racine,"Tonifiant général, améliore l'énergie, réduit le stress et renforce l'immunité.",4
9,aménorrhées,,Stases de Sang,Foie,20,18,18,Wen Jing Tang,Décoction pour réchauffer les Méridiens et tonifier le Sang,Réchauffe les méridiens. Disperse les stases et tonifie le Sang.,"aménorrhées, règles douloureuses, stases de Sang, froid de l'utérus",2 gélules matin et soir avant les repas. Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes.,Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes,,,,,,Sang,,Validée,177,24,18,Conseiller,11.1,24,,黄芩,Scutellaria baicalensis,Racine,"Antioxydante, anti-inflammatoire. Traite les allergies et les infections respiratoires.",4
9,aménorrhées,,Stases de Sang,Foie,20,18,18,Wen Jing Tang,Décoction pour réchauffer les Méridiens et tonifier le Sang,Réchauffe les méridiens. Disperse les stases et tonifie le Sang.,"aménorrhées, règles douloureuses, stases de Sang, froid de l'utérus",2 gélules matin et soir avant les repas. Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes.,Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes,,,,,,Sang,,Validée,178,35,18,Conseiller,16.7,35,,麦冬,Ophiopogon japonicus,Racine,"Nourrit le Yin, humidifie les poumons. Indiquée pour la toux sèche et la gorge sèche.",4
9,aménorrhées,,Stases de Sang,Foie,20,18,18,Wen Jing Tang,Décoction pour réchauffer les Méridiens et tonifier le Sang,Réchauffe les méridiens. Disperse les stases et tonifie le Sang.,"aménorrhées, règles douloureuses, stases de Sang, froid de l'utérus",2 gélules matin et soir avant les repas. Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes.,Déconseillé aux enfants de moins de 12 ans et aux femmes enceintes,,,,,,Sang,,Validée,179,18,18,Ambassadeur,5.6,18,,甘草,Glycyrrhiza uralensis,Racine,"Anti-inflammatoire, harmonise les formules. Traite les troubles digestifs et les inflammations.",2
10,amnésies,,Vide de Sang,Cœur,23,16,16,Yi Zhi,Décoction pour nourrir l'Esprit,Tonifie le Foie et les Reins. Nourrit le Jing.,"insomnies, mémoire défaillante, sénilité, vieillissement",2 gélules matin et soir avant les repas,,,,,,,Esprit,,Validée,159,51,16,Empereur,50.0,51,,连翘,Forsythia suspensa,Fruit,"Antibactérien, anti-inflammatoire. Utilisé pour les infections et les fièvres.",10
10,amnésies,,Vide de Sang,Cœur,23,16,16,Yi Zhi,Décoction pour nourrir l'Esprit,Tonifie le Foie et les Reins. Nourrit le Jing.,"insomnies, mémoire défaillante, sénilité, vieillissement",2 gélules matin et soir avant les repas,,,,,,,Esprit,,Validée,160,36,16,Ministre,50.0,36,,五味子,Schisandra chinensis,Fruit,"Tonifie les Reins, calme l'Esprit. Utilisé pour la fatigue et les troubles respiratoires.",7
10,amnésies,,Vide de Sang,Cœur,24,17,17,Gui Pi Tang,Décoction pour restaurer la Rate,Tonifie le Qi et le Sang. Nourrit le Cœur et calme l'Esprit.,"anxiété, insomnies, fatigue nerveuse, vide de Qi et de Sang de la Rate et du Cœur",2 gélules matin et soir avant les repas. Déconseillé aux personnes sous anticoagulant ou traitement antidiabétique.,Déconseillé aux personnes sous anticoagulant ou traitement antidiabétique,,,,,,Rate-Cœur,,Validée,161,12,17,Empereur,12.6,12,,黄芪,Astragalus membranaceus,Racine,"Stimule les défenses immunitaires, tonifie le Qi. Indiquée en cas de fatigue, convalescence et faiblesse générale.",10
10,amnésies,,Vide de Sang,Cœur,24,17,17,Gui Pi Tang,Décoction pour restaurer la Rate,Tonifie le Qi et le Sang. Nourrit le Cœur et calme l'Esprit.,"anxiété, insomnies, fatigue nerveuse, vide de Qi et de Sang de la Rate et du Cœur",2 gélules matin et soir avant les repas. Déconseillé aux personnes sous anticoagulant ou traitement antidiabétique.,Déconseillé aux personnes sous anticoagulant ou traitement antidiabétique,,,,,,Rate-Cœur,,Validée,162,22,17,Empereur,9.4,22,,人参,Panax ginseng,Racine,"Tonifiant général, améliore l'énergie, réduit le stress et renforce l'immunité.",10
10,amnésies,,Vide de Sang,Cœur,24,17,17,Gui Pi Tang,Décoction pour restaurer la Rate,Tonifie le Qi et le Sang. Nourrit le Cœur et calme l'Esprit.,"anxiété, insomnies, fatigue nerveuse, vide de Qi et de Sang de la Rate et du Cœur",2 gélules matin et soir avant les repas. Déconseillé aux personnes sous anticoagulant ou traitement antidiabétique.,Déconseillé aux personnes sous anticoagulant ou traitement antidiabétique,,,,,,Rate-Cœur,,Validée,163,11,17,Ministre,10.5,11,,当归,Angelica sinensis,Racine,"Tonifie et harmonise le Sang. Utilisée pour les troubles menstruels, l'anémie, les douleurs localisées et les problèmes de circulation.",7
10,amnésies,,Vide de Sang,Cœur,24,17,17,Gui Pi Tang,Décoction pour restaurer la Rate,Tonifie le Qi et le Sang. Nourrit le Cœur et calme l'Esprit.,"anxiété, insomnies, fatigue nerveuse, vide de Qi et de Sang de la Rate et du Cœur",2 gélules matin et soir avant les repas. Déconseillé aux personnes sous anticoagulant ou traitement antidiabétique.,Déconseillé aux personnes sous anticoagulant ou traitement antidiabétique,,,,,,Rate-Cœur,,Validée,164,44,17,Ministre,10.5,44,,白术,Atractylodes macrocephala,Rhizome,"Tonifie la Rate, élimine l'humidité. Utile en cas de fatigue et de troubles digestifs.",7
10,amnésies,,Vide de Sang,Cœur,24,17,17,Gui Pi Tang,Décoction pour restaurer la Rate,Tonifie le Qi et le Sang. Nourrit le Cœur et calme l'Esprit.,"anxiété, insomnies, fatigue nerveuse, vide de Qi et de Sang de la Rate et du Cœur",2 gélules matin et soir avant les repas. Déconseillé aux personnes sous anticoagulant ou traitement antidiabétique.,Déconseillé aux personnes sous anticoagulant ou traitement antidiabétique,,,,,,Rate-Cœur,,Validée,165,18,17,Ministre,5.3,18,,甘草,Glycyrrhiza uralensis,Racine,"Anti-inflammatoire, harmonise les formules. Traite les troubles digestifs et les inflammations.",7
10,amnésies,,Vide de Sang,Cœur,24,17,17,Gui Pi Tang,Décoction pour restaurer la Rate,Tonifie le Qi et le Sang. Nourrit le Cœur et calme l'Esprit.,"anxiété, insomnies, fatigue nerveuse, vide de Qi et de Sang de la Rate et du Cœur",2 gélules matin et soir avant les repas. Déconseillé aux personnes sous anticoagulant ou traitement antidiabétique.,Déconseillé aux personnes sous anticoagulant ou traitement antidiabétique,,,,,,Rate-Cœur,,Validée,166,41,17,Conseiller,10.5,41,,龙眼肉,Dimocarpus longan,Fruit,"Nourrit le Sang, calme l'Esprit. Utilisée pour l'insomnie et la fatigue mentale.",4
10,amnésies,,Vide de Sang,Cœur,24,17,17,Gui Pi Tang,Décoction pour restaurer la Rate,Tonifie le Qi et le Sang. Nourrit le Cœur et calme l'Esprit.,"anxiété, insomnies, fatigue nerveuse, vide de Qi et de Sang de la Rate et du Cœur",2 gélules matin et soir avant les repas. Déconseillé aux personnes sous anticoagulant ou traitement antidiabétique.,Déconseillé aux personnes sous anticoagulant ou traitement antidiabétique,,,,,,Rate-Cœur,,Validée,167,40,17,Conseiller,10.5,40,,酸枣仁,Ziziphus jujuba,Fruit,"Calme l'Esprit, favorise le sommeil. Utilisé pour l'insomnie et l'agitation nerveuse.",4
10,amnésies,,Vide de Sang,Cœur,24,17,17,Gui Pi Tang,Décoction pour restaurer la Rate,Tonifie le Qi et le Sang. Nourrit le Cœur et calme l'Esprit.,"anxiété, insomnies, fatigue nerveuse, vide de Qi et de Sang de la Rate et du Cœur",2 gélules matin et soir avant les repas. Déconseillé aux personnes sous anticoagulant ou traitement antidiabétique.,Déconseillé aux personnes sous anticoagulant ou traitement antidiabétique,,,,,,Rate-Cœur,,Validée,168,17,17,Conseiller,10.5,17,,茯苓,Poria cocos,Sclérote,"Diurétique, élimine l'humidité, renforce la Rate. Utilisé pour les œdèmes et les troubles digestifs.",4
10,amnésies,,Vide de Sang,Cœur,24,17,17,Gui Pi Tang,Décoction pour restaurer la Rate,Tonifie le Qi et le Sang. Nourrit le Cœur et calme l'Esprit.,"anxiété, insomnies, fatigue nerveuse, vide de Qi et de Sang de la Rate et du Cœur",2 gélules matin et soir avant les repas. Déconseillé aux personnes sous anticoagulant ou traitement antidiabétique.,Déconseillé aux personnes sous anticoagulant ou traitement antidiabétique,,,,,,Rate-Cœur,,Validée,169,42,17,Conseiller,10.5,42,,远志,Polygala tenuifolia,Racine,"Calme l'Esprit, améliore la mémoire. Utilisée pour les troubles cognitifs et l'anxiété.",4
10,amnésies,,Vide de Sang,Cœur,24,17,17,Gui Pi Tang,Décoction pour restaurer la Rate,Tonifie le Qi et le Sang. Nourrit le Cœur et calme l'Esprit.,"anxiété, insomnies, fatigue nerveuse, vide de Qi et de Sang de la Rate et du Cœur",2 gélules matin et soir avant les repas. Déconseillé aux personnes sous anticoagulant ou traitement antidiabétique.,Déconseillé aux personnes sous anticoagulant ou traitement antidiabétique,,,,,,Rate-Cœur,,Validée,170,43,17,Ambassadeur,9.4,43,,木香,Aucklandia lappa,Racine,"Régule le Qi, soulage les douleurs abdominales. Utilisé pour les ballonnements et les indigestions.",2
11,anémie,,Vide de Sang,Foie,26,1,1,Dang Gui,Angélique,Tonifie et harmonise le Sang,"abcès chroniques, allergie cutanée, anémie, douleurs localisées, épuisement post-maladie, vide de Sang du Foie",2 gélules matin et soir avant les repas. Ne pas utiliser pendant plus de six semaines sans avis médical.,Déconseillé pendant la grossesse,,,,,,Sang,,Validée,58,11,1,Empereur,100.0,11,,当归,Angelica sinensis,Racine,"Tonifie et harmonise le Sang. Utilisée pour les troubles menstruels, l'anémie, les douleurs localisées et les problèmes de circulation.",10
11,anémie,,Vide de Sang,Foie,27,11,11,Si Wu Tang,Décoction des 4 Ingrédients,Nourrit le Sang. Harmonise le Foie.,"aménorrhées, anémie, cycles menstruels irréguliers, vide de Sang du Foie",2 gélules matin et soir avant les repas. Ne pas utiliser pendant plus de six semaines sans avis médical.,Ne pas utiliser pendant plus de six semaines sans avis médical,,,,,,Sang,,Validée,115,11,11,Empereur,33.3,11,,当归,Angelica sinensis,Racine,"Tonifie et harmonise le Sang. Utilisée pour les troubles menstruels, l'anémie, les douleurs localisées et les problèmes de circulation.",10
11,anémie,,Vide de Sang,Foie,27,11,11,Si Wu Tang,Décoction des 4 Ingrédients,Nourrit le Sang. Harmonise le Foie.,"aménorrhées, anémie, cycles menstruels irréguliers, vide de Sang du Foie",2 gélules matin et soir avant les repas. Ne pas utiliser pendant plus de six semaines sans avis médical.,Ne pas utiliser pendant plus de six semaines sans avis médical,,,,,,Sang,,Validée,116,33,11,Conseiller,33.3,33,,川芎,Ligusticum wallichii,Rhizome,"Active la circulation sanguine, soulage les douleurs. Utilisé pour les maux de tête et les règles douloureuses.",4
11,anémie,,Vide de Sang,Foie,27,11,11,Si Wu Tang,Décoction des 4 Ingrédients,Nourrit le Sang. Harmonise le Foie.,"aménorrhées, anémie, cycles menstruels irréguliers, vide de Sang du Foie",2 gélules matin et soir avant les repas. Ne pas utiliser pendant plus de six semaines sans avis médical.,Ne pas utiliser pendant plus de six semaines sans avis médical,,,,,,Sang,,Validée,117,19,11,Conseiller,33.3,19,,白芍,Paeonia lactiflora,Racine,"Nourrit le Sang, calme les spasmes. Indiquée pour les règles douloureuses et l'agitation nerveuse.",4
11,anémie,,Vide de Sang,Foie,28,13,13,Ba Zhen Tang,Décoction des 8 Trésors,Tonifie le Qi et le Sang.,"anémie, asthénies, convalescence, vide de Qi et de Sang",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes.,Déconseillé aux femmes enceintes,,,,,,Qi-Sang,,Validée,122,11,13,Empereur,14.3,11,,当归,Angelica sinensis,Racine,"Tonifie et harmonise le Sang. Utilisée pour les troubles menstruels, l'anémie, les douleurs localisées et les problèmes de circulation.",10
11,anémie,,Vide de Sang,Foie,28,13,13,Ba Zhen Tang,Décoction des 8 Trésors,Tonifie le Qi et le Sang.,"anémie, asthénies, convalescence, vide de Qi et de Sang",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes.,Déconseillé aux femmes enceintes,,,,,,Qi-Sang,,Validée,123,22,13,Empereur,14.3,22,,人参,Panax ginseng,Racine,"Tonifiant général, améliore l'énergie, réduit le stress et renforce l'immunité.",10
11,anémie,,Vide de Sang,Foie,28,13,13,Ba Zhen Tang,Décoction des 8 Trésors,Tonifie le Qi et le Sang.,"anémie, asthénies, convalescence, vide de Qi et de Sang",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes.,Déconseillé aux femmes enceintes,,,,,,Qi-Sang,,Validée,124,44,13,Ministre,14.3,44,,白术,Atractylodes macrocephala,Rhizome,"Tonifie la Rate, élimine l'humidité. Utile en cas de fatigue et de troubles digestifs.",7
